species,sighting_date,dive_site,url,title,excerpt
nurse shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
nurse shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
nurse shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
ray,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
ray,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
reef shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
nurse shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": More Burma Banks Magic   Returning to Row Bank for our first two dives, we were once again captivated by the mesmerizing sights of nurse sharks, honeycomb moray eels, and schools of striking black-and-white snappers. Longnose emperors and five-line snappers gracefully accompanied masked porcupinef..."
shark,,"Koh Bon, Koh Tachai, Western Rocky, Volcano",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Back to the Mergui   The final day took us back to the Mergui Archipelago, beginning with two dives at SeaFan Forest. The pharaoh cuttlefish captivated our attention as they mated and laid eggs among the crevices. Tiger-tail seahorses, stonefish, and peacock mantis shrimp shared the stage with Chr..."
shark,,"Koh Bon, Koh Tachai, Western Rocky, Volcano",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Back to the Mergui   The final day took us back to the Mergui Archipelago, beginning with two dives at SeaFan Forest. The pharaoh cuttlefish captivated our attention as they mated and laid eggs among the crevices. Tiger-tail seahorses, stonefish, and peacock mantis shrimp shared the stage with Chr..."
nurse shark,,"Koh Bon, Koh Tachai, Western Rocky, Volcano",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Back to the Mergui   The final day took us back to the Mergui Archipelago, beginning with two dives at SeaFan Forest. The pharaoh cuttlefish captivated our attention as they mated and laid eggs among the crevices. Tiger-tail seahorses, stonefish, and peacock mantis shrimp shared the stage with Chr..."
ray,,"Elephant Head Rock, Donald Duck Bay, West of Eden",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Similan National park - Honeymoon bay, West Of Eden, Elephant head and Turtle Rock   We started our adventure with a check dive at Honeymoon Bay (Island Number 4). The coral garden and pristine sandy bottom were teeming with marine life: moray eels, lionfish, peacock groupers, and an octopus made..."
ray,,"Elephant Head Rock, Donald Duck Bay, West of Eden",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Similan National park - Honeymoon bay, West Of Eden, Elephant head and Turtle Rock   We started our adventure with a check dive at Honeymoon Bay (Island Number 4). The coral garden and pristine sandy bottom were teeming with marine life: moray eels, lionfish, peacock groupers, and an octopus made..."
shark,,Koh Bon,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Similan islands   We began the morning at  Xmas Point , where one group was delighted to discover a pair of  baby harlequin shrimps  munching on a sea star   while another group came across a white-tip shark swimming closeby and a curious octopus. Parrotfish and titan triggerfish also came for a ..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Similan islands   We began the morning at  Xmas Point , where one group was delighted to discover a pair of  baby harlequin shrimps  munching on a sea star   while another group came across a white-tip shark swimming closeby and a curious octopus. Parrotfish and titan triggerfish also came for a ..."
ray,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Koh Bon and Koh Tachai   Some divers began their day at Koh Bon West Ridge, where Maldivian sponge snails, schools of fusiliers, triggerfish, batfish, and anemonefish were abundant. While others explored the deeper Koh Bon Pinnacle, which was equally rich in marine life. For the second dive, we ve..."
ray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Surin National Park   red snappers   The wind picked up as we made our way toward Surin National Park, prompting us to adjust our plans for safety. We began our adventure at Yellow Rock, located on the southern tip of South Surin Island. Although the visibility and current posed some challenges, ..."
shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Warm Welcome at Ao Pakkard Bay   Our adventure began with a check dive at  Ao Pakkard Bay , a stunning site featuring a vibrant coral garden and a soft, white sandy bottom. The calm waters set the stage for a perfect start, revealing a delightful array of marine life: a graceful eagle ray, curio..."
ray,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Warm Welcome at Ao Pakkard Bay   Our adventure began with a check dive at  Ao Pakkard Bay , a stunning site featuring a vibrant coral garden and a soft, white sandy bottom. The calm waters set the stage for a perfect start, revealing a delightful array of marine life: a graceful eagle ray, curio..."
